biology.csv,ori_mmlu-high_school_biology,"It has been observed that organisms on islands are different from, but closely related to, similar forms found on the nearest continent. This is taken as evidence that
A. 0
B. common environments are inhabited by the same organisms.
C. the islands were originally part of the continent.
D. the island forms and mainland forms are converging.
","已经观察到，岛上的生物与最近的大陆上的相似生物不同，但却紧密相关。这被视为证据表明
A. 0
B. 相同的环境被相同的生物栖息。
C. 这些岛屿原本是大陆的一部分。
D. 岛屿形态和大陆形态正在趋同。",A
biology.csv,ori_mmlu-college_biology,"A frameshift mutation is created when
A. telomeric sequences are removed from DNA
B. a codon's nucleotide sequence changes so that it calls for production of a different amino acid than the original one
C. a base pair is either inserted or deleted in a gene
D. a codon's nucleotide sequence is changed so that instead of coding for a given amino acid it acts to terminate translation
","当发生移码突变时
A. 从DNA中移除端粒序列
B. 密码子的核苷酸序列发生变化，以致于它调用产生与原来不同的氨基酸
C. 在基因中插入或删除一个碱基对
D. 密码子的核苷酸序列发生改变，以致于它不再编码给定的氨基酸，而是终止翻译",C
biology.csv,ori_mmlu-high_school_biology,"Which of the following would most likely describe the fate of a vesicle formed as a result of phagocytosis?
A. The vesicle merges with a mitochondrion.
B. The vesicle merges with a lysosome.
C. The vesicle is shuttled to the nucleus, and its contents become part of the nucleolus.
D. The vesicle releases its contents to the cytoplasm to be digested.
","以下哪项最有可能描述因吞噬作用形成的囊泡的命运？
A. 囊泡与线粒体融合。
B. 囊泡与溶酶体融合。
C. 囊泡被运送到细胞核，其内容物成为核仁的一部分。
D. 囊泡将其内容物释放到细胞质中进行消化。",B
biology.csv,stemez-Biology,"Briefly discuss some abnormalities of the respiratory tract.
A. Hypertension, heart disease, and diabetes
B. Tuberculosis, laryngitis, bronchitis, pneumonia, hay fever, allergic asthma, lung cancer, emphysema, and respiratory distress syndrome are some abnormalities of the respiratory tract.
C. Influenza, chickenpox, and measles
D. Arthritis, osteoporosis, and fibromyalgia
","简要讨论一些呼吸道的异常情况。
A. 高血压，心脏病和糖尿病
B. 结核病，喉炎，支气管炎，肺炎，花粉症，过敏性哮喘，肺癌，肺气肿和呼吸窘迫综合症是一些呼吸道的异常情况。
C. 流感，水痘和麻疹
D. 关节炎，骨质疏松症和纤维肌痛症",B
biology.csv,stemez-Biology,"What components of the plasma can affect the blood pressure? Explain how they affect it. What other solutes are present in the plasma?
A. The concentrations of inorganic salts and plasma proteins can affect the blood pressure. Plasma also contains organic nutrients, nitrogenous waste products, hormones and dissolved gases.
B. The concentration of inorganic salts has no effect on blood pressure.
C. Plasma contains only water and no solutes.
D. Only red blood cells affect the blood pressure.
","血浆中的哪些成分可以影响血压？解释它们是如何影响的。血浆中还存在哪些溶质？
A. 无机盐和血浆蛋白的浓度可以影响血压。血浆还包含有机营养物质，含氮废物，激素和溶解气体。
B. 无机盐的浓度对血压没有影响。
C. 血浆只包含水，没有溶质。
D. 只有红细胞影响血压。",A
biology.csv,stemez-Biology,"What makes the blood flow throughout the body? In what part of the circulatory system does the blood flow most slowly? Why?
A. Blood flow is caused by the volume of the blood vessels.
B. Blood flow is slowest in the arteries due to their smaller size.
C. The blood flow throughout the body is caused by the pressure difference that drives the blood through the vessel and the vascular resistance. The blood flow is slowest in the capillaries due to their greater total cross-sectional area.
D. Blood flow is driven by the heart pumping blood.
","是什么使得血液在全身流动？在循环系统的哪个部分，血液流动最慢？为什么？
A. 血液流动是由血管的体积引起的。
B. 由于动脉的尺寸较小，所以血液在动脉中流动最慢。
C. 血液在全身的流动是由驱动血液通过血管和血管阻力的压力差引起的。由于毛细血管的总横截面积较大，所以血液在毛细血管中流动最慢。
D. 血液的流动是由心脏泵血驱动的。",C
biology.csv,stemez-Biology,"Fiddler crabs are a dark brown color during the day and change to a pale brown color at night. Is it possible to reverse this pattern and make the crabs turn dark at night and light during the day? How?
A. It is possible to reset the biological clock of the crabs by artificially producing periods of light and darkness or by exposing them to ice water.
B. Crabs can change color by changing their habitat.
C. Crabs can change color by adjusting to the temperature of the water.
D. Crabs can change color by exposure to different types of food.
","琴蟹在白天是深棕色，到了晚上则变成淡棕色。能否逆转这一模式，使得螃蟹在晚上变暗，在白天变浅？如何做到？
A. 可以通过人工制造光照和黑暗周期或者将它们暴露在冰水中来重新设定螃蟹的生物钟。
B. 螃蟹可以通过改变栖息地来改变颜色。
C. 螃蟹可以通过调整水温来改变颜色。
D. 螃蟹可以通过接触不同类型的食物来改变颜色。",A
biology.csv,stemez-Biology,"A biologist deals with things on a microscopic level. To A biologist deals with things on a microscopic level. To describe cellular dimensions and the amount of materials present at the cellular level, units of an appropriately small size are needed. What are these units of measurements?
A. Weights are expressed in kilograms, grams, and milligrams.
B. The unit of molecular weight employed is the kilogram.
C. The units of length commonly employed in biology include the meter and the kilogram.
D. The units of length commonly employed in biology include the micron and the \AAngstrom. Weights are expressed in milligrams, micrograms, and nanograms. The unit of molecular weight employed is the dalton.
","生物学家处理的事物都在微观层面上。为了描述细胞尺寸和细胞水平上存在的物质量，需要适当小尺寸的单位。这些测量单位是什么？
A. 重量以千克，克，毫克来表示。
B. 使用的分子量单位是千克。
C. 生物学常用的长度单位包括米和千克。
D. 生物学常用的长度单位包括微米和埃。重量以毫克，微克，和纳克来表示。使用的分子量单位是道尔顿。",D
biology.csv,stemez-Biology,"When a group of chickens from different flocks are placed together there is much more fighting than is observed in flocks which have been together for some time. Explain.
A. The group of chickens fight when first placed together in order to establish dominance-subordination relationships within the new flock.
B. The chickens fight because they are stressed in the new environment.
C. The chickens fight because they are naturally aggressive.
D. The chickens fight to establish territory.
","当一群来自不同鸡群的鸡被放在一起时，会有比在一起一段时间的鸡群中观察到的更多的争斗。请解释。
A. 鸡群在首次放在一起时会发生争斗，以建立新鸡群中的主从关系。
B. 鸡之所以会争斗，是因为它们在新环境中感到压力。
C. 鸡之所以会争斗，是因为它们天生具有侵略性。
D. 鸡之所以会争斗，是为了建立领地。",A
biology.csv,stemez-Biology,"What unusual feature of the cycads makes them are remarkable group among the seed plants?
A. They have a unique leaf structure
B. They can survive in extremely cold climates
C. They form motile, swimming sperm within their pollen tubes
D. They produce large seeds
","这些铁树的哪一特性使它们在种子植物中显得非常特别？
A. 它们具有独特的叶子结构
B. 它们可以在极度寒冷的气候中生存
C. 它们在其花粉管中形成能动的、游动的精子
D. 它们产生大的种子",C
biology.csv,stemez-Biology,"The most widely accepted theory of muscle contraction is the sliding filament theory. What is the major point of this theory?
A. Muscle contraction is the result of the expansion and contraction of muscle cells
B. Muscle contraction occurs as the result of the sliding of the thick and thin filaments past one another
C. Muscle contraction is caused by the enlargement of the muscle cells
D. Muscle contraction occurs due to the shortening of muscle fibers
","肌肉收缩最被广泛接受的理论是滑动丝理论。这个理论的主要观点是什么？
A. 肌肉收缩是肌肉细胞扩张和收缩的结果
B. 肌肉收缩是由厚丝和薄丝相互滑动的结果
C. 肌肉收缩是由肌肉细胞的增大引起的
D. 肌肉收缩是由于肌肉纤维的缩短引起的",B
biology.csv,stemez-Genetics,"(a) If a normal woman outside the family marries V-4, what are the chances of a defective baby being born? (b) If V-1 marries a normal man, can a defective child be born? (c) What are the chances, at any birth, of a child having the trait if V-1 marries a similarly afflicted person?
A. 75 percent chance
B. 25 percent chance
C. 50 percent chance
D. 100 percent chance
","(a) 如果一个家庭外的正常女性嫁给V-4，生下有缺陷的婴儿的机会有多大？(b) 如果V-1嫁给一个正常的男人，会生下有缺陷的孩子吗？(c) 如果V-1嫁给一位受到同样困扰的人，每次生育孩子有这个特征的机会有多大？
A. 75%的机会
B. 25%的机会
C. 50%的机会
D. 100%的机会",C
biology.csv,stemez-Biology,"Certain connoisseurs can recognize hundreds of varieties of wine by tasting small samples. How is this possible when there are only four types of taste receptors?
A. Taste sensations are created by combinations of the four basic tastes in different relative intensities, and olfaction also plays an important role in the sense of taste.
B. Taste buds can evolve to recognize more tastes
C. Taste is entirely dependent on the receptors in the taste buds
D. All wines have a unique taste receptor
","某些鉴赏家可以通过品尝少量样品来识别出数百种葡萄酒。当我们只有四种味觉感受器时，这是如何可能的？
A. 味觉感受是由四种基本味道在不同相对强度中的组合创造的，嗅觉也在味觉中起着重要的作用。
B. 味蕾可以演化以识别更多的味道
C. 味觉完全依赖于味蕾中的感受器
D. 所有的葡萄酒都有一个独特的味道感受器",A
biology.csv,stemez-Biology,"How does asexual reproduction take place in the bryophytes ?In the lower vascular plants?
A. Asexual reproduction occurs through fragmentation in both bryophytes and lower vascular plants.
B. Asexual reproduction happens through seeds in bryophytes and spores in lower vascular plants.
C. Asexual reproduction in bryophytes takes place through budding in mosses and formation of gemmae in liverworts. In lower vascular plants, it occurs through vegetative reproduction, formation of bulbils in club mosses, and leaf-borne buds in ferns.
D. Asexual reproduction in these plants occurs through pollination.
","苔藓植物和低等维管植物如何进行无性繁殖？
A. 在苔藓植物和低等维管植物中，无性繁殖都是通过碎片化进行的。
B. 苔藓植物通过种子进行无性繁殖，低等维管植物通过孢子进行无性繁殖。
C. 苔藓植物的无性繁殖是通过苔藓的萌发和肝藓的胚芽形成进行的。在低等维管植物中，它是通过植物体繁殖、石松中的鳞茎和蕨类中的叶生芽进行的。
D. 这些植物的无性繁殖是通过授粉进行的。",C
biology.csv,stemez-Biology,"In contrasting a food chain and a food web, which one do you think actually operates in a real community?
A. decomposers
B. a food web
C. autotrophic organisms
D. a food chain
","在对比食物链和食物网时，你认为哪一个在真实的生物群落中真正起作用？
A. 分解者
B. 食物网
C. 自养生物
D. 食物链",B
biology.csv,stemez-Biology,"Differentiate between an isometric and an isotonic contraction.
A. An isotonic contraction is when a muscle shortens and lifts a load, with the load remaining constant. An isometric contraction is the development of muscle tension at a constant muscle length, typically used for maintaining posture.
B. An isotonic contraction is when the muscle length remains constant and an isometric contraction is when the muscle length changes
C. Isotonic contractions are used for maintaining posture and isometric contractions are used for movement
D. An isotonic contraction is when a muscle lengthens and an isometric contraction is when a muscle shortens
","区分等长和等张收缩。
A. 等张收缩是指肌肉缩短并提起负荷，负荷保持不变。等长收缩是肌肉张力在肌肉长度保持不变的情况下的发展，通常用于维持姿势。
B. 等张收缩是肌肉长度保持不变，而等长收缩是肌肉长度改变
C. 等张收缩用于维持姿势，等长收缩用于移动
D. 等张收缩是肌肉伸长，等长收缩是肌肉缩短",A
biology.csv,stemez-Biology,"What properties of water make it an essential component of living matter?
A. Water is detrimental to the regulation of heat in the body.
B. Water serves no functional purpose in living organisms.
C. Water is abundant, a good solvent, regulates heat, serves as a lubricant, aids in transport of nutrients, and maintains osmotic relationships.
D. Water is scarce and difficult to dissolve substances in.
","水的哪些性质使其成为生命物质的必要组成部分？
A. 水对体内的热量调节有害。
B. 水在生物体内没有实际功能。
C. 水丰富，是良好的溶剂，调节热量，作为润滑剂，帮助营养物质的运输，并维持渗透关系。
D. 水稀缺且难以溶解物质。",C
biology.csv,stemez-Biology,"Discuss the adaptations for land life evident in the bryophytes.
A. Bryophytes have adaptations such as rhizoids, cutinized epidermis, porous surface, and a reproductive style in which the embryo is protected within the female gametophyte.
B. Bryophytes have adaptations such as leaves and roots similar to other land plants
C. Bryophytes have adaptations such as the ability to survive without water and sunlight
D. Bryophytes have adaptations such as a strong root system and the ability to produce flowers
","讨论在苔藓植物中显现的适应陆地生活的适应性。
A. 苔藓植物的适应性如根状体，角质化的表皮，多孔的表面，以及胚胎在雌配子体内受保护的繁殖方式。
B. 苔藓植物的适应性如叶子和根，与其他陆地植物相似
C. 苔藓植物的适应性如在无水和无阳光的情况下存活的能力
D. 苔藓植物的适应性如强壮的根系和产生花朵的能力",A
biology.csv,stemez-Biology,"Compare the modes of action of the nervous and endocrine systems. The major endocrine organs in man.
A. The nervous system and the endocrine system perform the same functions.
B. The nervous system controls long term adjustments, while the endocrine system handles swift responses.
C. The nervous system operates without the help of the endocrine system.
D. The nervous system controls swift responses of muscles and glands via nerve impulses, while the endocrine system regulates long term adjustments such as metabolism, growth and reproduction through hormones secreted by ductless glands.
","比较神经系统和内分泌系统的作用方式。人体的主要内分泌器官。
A. 神经系统和内分泌系统执行相同的功能。
B. 神经系统控制长期调整，而内分泌系统处理快速反应。
C. 神经系统无需内分泌系统的帮助就能运作。
D. 神经系统通过神经冲动控制肌肉和腺体的快速反应，而内分泌系统通过无管腺分泌的激素调节如新陈代谢，生长和繁殖等长期调整。",D
biology.csv,stemez-Biology,"Describe the growth zones of a typical root.
A. The growth zones of a typical root include the root cap, the meristemic region, the zone of elongation, and the zone of maturation.
B. The growth zones of a typical root are the seed, cotyledon, and hypocotyl.
C. The growth zones of a typical root are the bud, stem, and leaf.
D. The growth zones of a typical root include the periderm, cortex, and vascular cylinder.
","描述典型根的生长区域。
A. 典型根的生长区域包括根帽、分生区、伸长区和成熟区。
B. 典型根的生长区域是种子、子叶和胚轴。
C. 典型根的生长区域是芽、茎和叶。
D. 典型根的生长区域包括表皮、皮层和维管柱。",A
biology.csv,stemez-Biology,"Discuss the basic features of the molluscan body. How do they differ in the several classes of mollusks ?
A. The adult body of molluscs consists of three principal parts: a large ventral muscular foot, a visceral mass and a mantle. They differ in the several classes of mollusks in their body symmetry, shell structure, body rotations, and organ positions.
B. All classes of mollusks have symmetrical body plans.
C. Molluscs have only two principal parts: a ventral muscular foot and a visceral mass.
D. All mollusks have shells.
","讨论软体动物体的基本特征。它们在各个软体动物类别中有什么不同？
A. 软体动物的成体主要由三部分组成：一个大的腹部肌肉足，一个内脏质量和一个外套膜。它们在各个软体动物类别中的不同点在于其身体对称性，壳结构，身体旋转和器官位置。
B. 所有类别的软体动物都有对称的身体结构。
C. 软体动物只有两个主要部分：腹部肌肉足和内脏质量。
D. 所有的软体动物都有壳。",A
biology.csv,stemez-Biology,"In what ways are human beings not favorable for studies of inheritance?
A. Complex genes interaction, environmental control, long lifespan, small family sizes, ethical issues
B. Humans are too complex to study
C. Lack of genetic variation
D. Human genes are not inheritable
","人类在遗传研究中的哪些方面不利？
A. 复杂的基因交互，环境控制，长寿命，小家庭规模，伦理问题
B. 人类过于复杂，无法进行研究
C. 缺乏基因变异
D. 人类基因不可遗传",A
biology.csv,stemez-Genetics,"A cross is made between an albino strain (al) of Neurospora and a wild-type strain (al^+). The albino strain produces light spores and the wild-type strain produces dark spores. The cross results in 129 asci of the parental type - 4 light spores; 4 dark spores - and 141 asci of recombinant types, a 2:2:2:2 sequence or a 2:4:2 sequence. What is the recombination frequency between the al locus and the centromere?
A. 13%
B. 52%
C. 50%
D. 26%
","一种白化菌株（al）和一种野生型菌株（al^+）的神经孢子菌进行了交叉。白化菌株产生浅色孢子，野生型菌株产生深色孢子。交叉结果在129个母体型卵囊中，有4个浅色孢子；4个深色孢子 - 和141个重组型卵囊，是一个2:2:2:2序列或一个2:4:2序列。那么，al位点与着丝点之间的重组频率是多少？
A. 13%
B. 52%
C. 50%
D. 26%",D
biology.csv,stemez-Biology,"What is the adaptive importance of display in aggressive behavior?
A. Display behavior is a way to attract prey.
B. Display behavior is used to scare off predators.
C. The adaptive significance of display is that the two contestants are rarely seriously hurt. Display behavior allows the 'would-be loser' to escape and establish a territory or acquire a mate elsewhere. Survival and reproduction are therefore preserved.
D. Display behavior is a way to show physical strength.
","这种展示行为在攻击性行为中的适应性重要性是什么？
A. 展示行为是一种吸引猎物的方式。
B. 展示行为被用来吓跑捕食者。
C. 展示行为的适应性重要性在于，两个对手很少会受到严重的伤害。展示行为允许“本来会输的一方”逃脱，并在其他地方建立领地或寻找配偶。因此，生存和繁殖得以保留。
D. 展示行为是一种展示体力的方式。",C
biology.csv,ori_mmlu-college_biology,"All of the following might be found in connective tissue EXCEPT
A. thrombin
B. glycosaminoglycans
C. collagens
D. fibroblasts
","以下所有物质都可能在结缔组织中找到，除了
A. 凝血酶
B. 糖胺聚糖
C. 胶原蛋白
D. 纤维母细胞",A
biology.csv,stemez-Biology,"Explain what is meant by an animal's ecological niche, and definecompetitive exclusion.
A. Niche is the functional role and position of an organism within its ecosystem. Competitive exclusion states that unless the niches of two species differ, they cannot coexist in the same habitat.
B. Competitive exclusion means two species with similar niches can coexist in the same habitat
C. Niche is defined by the habitat of an organism
D. Niche is the physical area where an organism lives
","解释什么是动物的生态位，并定义竞争排斥。
A. 生态位是生物在其生态系统中的功能角色和位置。竞争排斥则是指除非两个物种的生态位存在差异，否则它们不能在同一生境中共存。
B. 竞争排斥意味着两个生态位相似的物种可以在同一生境中共存
C. 生态位由生物的栖息地定义
D. 生态位是生物生活的物理区域",A
biology.csv,ori_mmlu-high_school_biology,"When oxygen becomes unavailable, this process regenerates NAD+, allowing respiration to continue.
A. Glycolysis
B. Chemiosmosis
C. Fermentation
D. Calvin cycle
","当氧气变得不可用时，这个过程会重新生成NAD+，允许呼吸作用继续。
A. 糖酵解
B. 化学渗透
C. 发酵
D. 卡尔文循环",C
biology.csv,stemez-Genetics,"What are enhancer sequences ?
A. Enhancers are DNA sequences that bind transcription factors, also called enhancer binding proteins.
B. Enhancers are RNA sequences that bind transcription factors.
C. Enhancers are a type of hormones that bind receptor proteins.
D. Enhancers are protein sequences that bind DNA molecules.
","增强子序列是什么？
A. 增强子是与转录因子结合的DNA序列，也被称为增强子结合蛋白。
B. 增强子是与转录因子结合的RNA序列。
C. 增强子是一种与受体蛋白结合的激素。
D. 增强子是与DNA分子结合的蛋白质序列。",A
biology.csv,stemez-Biology,"The four-legged land vertebrates (theamphibia, reptiles, birds and mammals) are placed together in thesuperclass Tetrapoda. Which animal was the firsttetrapodand what did it give rise to?
A. The labyrinthodonts
B. The reptiles
C. The amphibians
D. The cotylosaurs
","四足陆生脊椎动物（两栖动物，爬行动物，鸟类和哺乳动物）被统称为四足纲。哪种动物是第一个四足纲动物，它演化出了什么？
A.迷宫齿龙
B.爬行动物
C.两栖动物
D.原龙类",A
biology.csv,stemez-Biology,"Using conditioning, how can one determine the sensitivity of a dog's hearing to sounds of different frequencies?
A. By using a hearing test device
B. By observing the dog's natural behavior
C. By using operant conditioning and observing the dog's response to different sound frequencies
D. By checking the dog's ear structure
","通过训练，如何确定狗对不同频率声音的听觉敏感度？
A. 通过使用听力测试设备
B. 通过观察狗的自然行为
C. 通过使用操作性条件反射并观察狗对不同声音频率的反应
D. 通过检查狗的耳朵结构",C
biology.csv,stemez-Genetics,"What are the possible hazards of molecular cloning?
A. Ethical concerns about cloning human beings
B. Overpopulation due to excess cloning
C. Genetic mutation of cloned organisms
D. Spread of disease by virulent strains of E. coli, potential military applications of virulent bacteria, introduction of cancer-causing genes into human cells
","分子克隆可能的危害是什么？
A. 对克隆人类的伦理关切
B. 由于过度克隆导致的人口过剩
C. 克隆生物的基因突变
D. 通过E. coli的致病株传播疾病，致病菌的潜在军事应用，将致癌基因引入人类细胞",D
biology.csv,stemez-Biology,"Why does one experience difficulty in breathing at high altitudes ?
A. At high altitudes, the percentage of nitrogen in air increases
B. At high altitudes, the amount of hemoglobin in blood decreases
C. At high altitudes, the barometric pressure and the partial pressure of oxygen decrease, leading to less saturation of hemoglobin with oxygen, causing hypoxia, or deficiency of oxygen at the tissue level.
D. At high altitudes, the percentage of carbon dioxide in air increases
","为什么在高海拔地区会呼吸困难？
A. 在高海拔地区，空气中的氮气百分比增加
B. 在高海拔地区，血液中的血红蛋白量减少
C. 在高海拔地区，气压和氧气的部分压强降低，导致血红蛋白与氧的饱和度降低，引起缺氧，或者组织水平上的氧气缺乏。
D. 在高海拔地区，空气中的二氧化碳百分比增加",C
biology.csv,stemez-Genetics,"Is there a genetic basis for schizophrenia?
A. No, there is no genetic basis for schizophrenia.
B. Yes, there is a genetic basis for schizophrenia.
C. Schizophrenia is not influenced by genetics.
D. Schizophrenia is purely environmental.
","精神分裂症是否有遗传基础？
A. 不，精神分裂症没有遗传基础。
B. 是的，精神分裂症有遗传基础。
C. 精神分裂症不受遗传影响。
D. 精神分裂症纯粹是环境因素造成的。",B
biology.csv,stemez-Biology,"What process in the plant is responsible for the phenomenon ofguttation?
A. Guttation is caused by external weather conditions.
B. Guttation is a result of photosynthesis.
C. Guttation is explained by the effect of root pressure.
D. Guttation is due to the process of transpiration.
","植物中的哪个过程对露珠现象负责？
A. 露珠现象是由外部天气条件引起的。
B. 露珠现象是光合作用的结果。
C. 露珠现象可以由根压效应来解释。
D. 露珠现象是由于蒸腾作用的过程。",C
